Username,Computer,Lat,Lng,Dynamo Version,Revit Version,IP,City,Country,Packages Installed,Graph Name,Graph Version,Graph Packages,Execution Time,Time Saved,Datetime
HunterE150,LEIKEZE,68.081360,87.317380,2.0.1,2016.4.3,54.207.0.0,Sao Paulo,Brazil,"Harper,Hobbs,Summers,Rasmussen,Byrd",View Templates_Delete Unused (Version 2.0.2).dyn,0.0.4,"SteamNodes",558,6971675,1553110542133
HunterE150,LEIKEZE,68.081360,87.317380,2.0.1,2016.4.3,54.207.0.0,Sao Paulo,Brazil,"Harper,Hobbs,Summers,Rasmussen,Byrd",View Filter_Add to View (Version 2.0.2).dyn,0.9.6,"SteamNodes,DYNASTRATOR",634,4617560,1551572722990
HunterE150,LEIKEZE,68.081360,87.317380,2.0.1,2016.4.3,54.207.0.0,Sao Paulo,Brazil,"Harper,Hobbs,Summers,Rasmussen,Byrd",Elevation_Change Elevation Crop Line Weight (Version 2.0.2).dyn,0.9.1,"Lunchbox for Dynamo",709,4212666,1550347480889
HunterE150,LEIKEZE,68.081360,87.317380,2.0.1,2016.4.3,54.207.0.0,Sao Paulo,Brazil,"Harper,Hobbs,Summers,Rasmussen,Byrd",View Filter_Add to View (Version 2.0.2).dyn,0.9.6,"SteamNodes,DYNASTRATOR",373,6370453,1550546285727
HunterE150,LEIKEZE,68.081360,87.317380,2.0.1,2016.4.3,54.207.0.0,Sao Paulo,Brazil,"Harper,Hobbs,Summers,Rasmussen,Byrd",Room Tag_Center on Room Location Point (Version 2.0.2).dyn,1.6.5,"SteamNodes",478,4581233,1550185416961
HunterE150,LEIKEZE,68.081360,87.317380,2.0.1,2016.4.3,54.207.0.0,Sao Paulo,Brazil,"Harper,Hobbs,Summers,Rasmussen,Byrd",Ceiling_Find Room Name (Version 2.0.2).dyn,1.2.9,"SteamNodes",698,6371612,1551662260755
HunterE150,LEIKEZE,68.081360,87.317380,2.0.1,2016.4.3,54.207.0.0,Sao Paulo,Brazil,"Harper,Hobbs,Summers,Rasmussen,Byrd",Project Parameters_Delete by Name (Version 2.0.2).dyn,1.0.6,"Lunchbox for Dynamo",673,4568692,1550839153677
HunterE150,LEIKEZE,68.081360,87.317380,2.0.1,2016.4.3,54.207.0.0,Sao Paulo,Brazil,"Harper,Hobbs,Summers,Rasmussen,Byrd",Parameter_Simple Mapping (Category Restricted) (Version 2.0.2).dyn,0.4.2,"BIMORPH NODES,FIREFLY FOR DYNAMO",827,4578824,1551050017651
HunterE150,LEIKEZE,68.081360,87.317380,2.0.1,2016.4.3,54.207.0.0,Sao Paulo,Brazil,"Harper,Hobbs,Summers,Rasmussen,Byrd",Ceiling_Find Room Name (Version 2.0.2).dyn,1.2.9,"SteamNodes",371,7021521,1553386425532
HunterE150,LEIKEZE,68.081360,87.317380,2.0.1,2016.4.3,54.207.0.0,Sao Paulo,Brazil,"Harper,Hobbs,Summers,Rasmussen,Byrd",Revision_Add to Sheet (Version 2.0.2).dyn,0.5.4,"SteamNodes",896,4537336,1551887730718
HunterE150,LEIKEZE,68.081360,87.317380,2.0.1,2016.4.3,54.207.0.0,Sao Paulo,Brazil,"Harper,Hobbs,Summers,Rasmussen,Byrd",Parameter_Simple Mapping (Category Restricted) (Version 2.0.2).dyn,0.4.2,"BIMORPH NODES,FIREFLY FOR DYNAMO",657,3467704,1550295285896
HunterE150,LEIKEZE,68.081360,87.317380,2.0.1,2016.4.3,54.207.0.0,Sao Paulo,Brazil,"Harper,Hobbs,Summers,Rasmussen,Byrd",Room_Delete all unplaced _ unbounded (Version 2.0.2).dyn,1.3.7,"Lunchbox for Dynamo,MESH TOOLKIT",962,6873515,1553259130026
HunterE150,LEIKEZE,68.081360,87.317380,2.0.1,2016.4.3,54.207.0.0,Sao Paulo,Brazil,"Harper,Hobbs,Summers,Rasmussen,Byrd",Rooms_Renumber by Level _ Model Line (Version 2.0.2).dyn,0.4.3,"MESH TOOLKIT,Bumblebee",287,2428830,1553638856186
HunterE150,LEIKEZE,68.081360,87.317380,2.0.1,2016.4.3,54.207.0.0,Sao Paulo,Brazil,"Harper,Hobbs,Summers,Rasmussen,Byrd",View Filters_Delete Unused (Version 2.0.2).dyn,0.7.1,"Lunchbox for Dynamo,ARCHI-LAB",742,4139972,1550157760118
HunterE150,LEIKEZE,68.081360,87.317380,2.0.1,2016.4.3,54.207.0.0,Sao Paulo,Brazil,"Harper,Hobbs,Summers,Rasmussen,Byrd",Level_Change Abbreviations (Version 2.0.2).dyn,0.3.5,"MESH TOOLKIT",356,2806828,1553571095628
HunterE150,LEIKEZE,68.081360,87.317380,2.0.1,2016.4.3,54.207.0.0,Sao Paulo,Brazil,"Harper,Hobbs,Summers,Rasmussen,Byrd",Sheet_All Sheets Names to Uppercase (Version 2.0.2).dyn,0.6.5,"SteamNodes,DYNAMO UNFOLD",794,6774119,1550516285300
HunterE150,LEIKEZE,68.081360,87.317380,2.0.1,2016.4.3,54.207.0.0,Sao Paulo,Brazil,"Harper,Hobbs,Summers,Rasmussen,Byrd",View Filter_Add to View (Version 2.0.2).dyn,0.9.6,"SteamNodes,DYNASTRATOR",387,1361582,1553739589759
HunterE150,LEIKEZE,68.081360,87.317380,2.0.1,2016.4.3,54.207.0.0,Sao Paulo,Brazil,"Harper,Hobbs,Summers,Rasmussen,Byrd",Rooms_Renumber by Level _ Model Line (Version 2.0.2).dyn,0.4.3,"MESH TOOLKIT,Bumblebee",363,1998084,1551196250413
HunterE150,LEIKEZE,68.081360,87.317380,2.0.1,2016.4.3,54.207.0.0,Sao Paulo,Brazil,"Harper,Hobbs,Summers,Rasmussen,Byrd",View Template_View Template Name to View Group Parameter (Version 2.0.2).dyn,0.2.6,"ARCHI-LAB,MESH TOOLKIT",642,3751131,1554186812629
HunterE150,LEIKEZE,68.081360,87.317380,2.0.1,2016.4.3,54.207.0.0,Sao Paulo,Brazil,"Harper,Hobbs,Summers,Rasmussen,Byrd",Project Parameters_Delete by Name (Version 2.0.2).dyn,1.0.6,"Lunchbox for Dynamo",229,3054677,1553827302957
HunterE150,LEIKEZE,68.081360,87.317380,2.0.1,2016.4.3,54.207.0.0,Sao Paulo,Brazil,"Harper,Hobbs,Summers,Rasmussen,Byrd",Elevation_Change Elevation Crop Line Weight (Version 2.0.2).dyn,0.9.1,"Lunchbox for Dynamo",955,3561018,1549853881952
CurryQ488,NNYUQ,1.971410,-115.503330,2.0.0,2017.9.3,54.80.0.0,Baltimore,United States,"Hull,Cantu,Hahn,Stuart",Ceiling_Find Room Name (Version 2.0.2).dyn,1.2.9,"SteamNodes",882,3081863,1550248340651
CurryQ488,NNYUQ,1.971410,-115.503330,2.0.0,2017.9.3,54.80.0.0,Baltimore,United States,"Hull,Cantu,Hahn,Stuart",Workset_Batch Create (Version 2.0.2).dyn,0.4.2,"Bumblebee",859,2974564,1549841432159
McmahonB887,NEDNERB,-21.728370,5.140960,1.0.0,2018.6.4,54.206.0.0,Sydney,Australia,"Estes,Hull,Kidd,Burks",View Filter_Add to View (Version 2.0.2).dyn,0.9.6,"SteamNodes,DYNASTRATOR",587,6409459,1553588415136
McmahonB887,NEDNERB,-21.728370,5.140960,1.0.0,2018.6.4,54.206.0.0,Sydney,Australia,"Estes,Hull,Kidd,Burks",Room_Delete all unplaced _ unbounded (Version 2.0.2).dyn,1.3.7,"Lunchbox for Dynamo,MESH TOOLKIT",459,5528370,1553805628214
McmahonB887,NEDNERB,-21.728370,5.140960,1.0.0,2018.6.4,54.206.0.0,Sydney,Australia,"Estes,Hull,Kidd,Burks",Room_Center Room Location Point (Version 2.0.2).dyn,0.8.3,"Clockwork for Dynamo",583,2330567,1551905661187
McmahonB887,NEDNERB,-21.728370,5.140960,1.0.0,2018.6.4,54.206.0.0,Sydney,Australia,"Estes,Hull,Kidd,Burks",Room Tag_Center on Room Location Point (Version 2.0.2).dyn,1.6.5,"SteamNodes",456,1552631,1550275702005
McmahonB887,NEDNERB,-21.728370,5.140960,1.0.0,2018.6.4,54.206.0.0,Sydney,Australia,"Estes,Hull,Kidd,Burks",Element_Creator _ Last Editor (Version 2.0.2).dyn,1.8.7,"DYNAMO UNFOLD,Bumblebee",240,2173591,1552134197057
McmahonB887,NEDNERB,-21.728370,5.140960,1.0.0,2018.6.4,54.206.0.0,Sydney,Australia,"Estes,Hull,Kidd,Burks",Workset_Batch Create 3D Views for each Workset (Version 2.0.2).dyn,1.6.4,"BIMORPH NODES,DYNAMO UNFOLD",503,964223,1550034610842
McmahonB887,NEDNERB,-21.728370,5.140960,1.0.0,2018.6.4,54.206.0.0,Sydney,Australia,"Estes,Hull,Kidd,Burks",Room_Delete all unplaced _ unbounded (Version 2.0.2).dyn,1.3.7,"Lunchbox for Dynamo,MESH TOOLKIT",965,4593394,1551835809944
McmahonB887,NEDNERB,-21.728370,5.140960,1.0.0,2018.6.4,54.206.0.0,Sydney,Australia,"Estes,Hull,Kidd,Burks",Level_Change Abbreviations (Version 2.0.2).dyn,0.3.5,"MESH TOOLKIT",534,2097882,1549559122475
McmahonB887,NEDNERB,-21.728370,5.140960,1.0.0,2018.6.4,54.206.0.0,Sydney,Australia,"Estes,Hull,Kidd,Burks",View Templates_Delete Unused (Version 2.0.2).dyn,0.0.4,"SteamNodes",592,3620619,1551750468693
McmahonB887,NEDNERB,-21.728370,5.140960,1.0.0,2018.6.4,54.206.0.0,Sydney,Australia,"Estes,Hull,Kidd,Burks",AutoCAD_Cleanup Unwanted Content (Version 2.0.2).dyn,1.6.8,"DYNASTRATOR,FIREFLY FOR DYNAMO",982,1491586,1550007131113
McmahonB887,NEDNERB,-21.728370,5.140960,1.0.0,2018.6.4,54.206.0.0,Sydney,Australia,"Estes,Hull,Kidd,Burks",Workset_Categories to Workset (Version 2.0.2).dyn,0.6.4,"MESH TOOLKIT",801,1509295,1551273327470
McmahonB887,NEDNERB,-21.728370,5.140960,1.0.0,2018.6.4,54.206.0.0,Sydney,Australia,"Estes,Hull,Kidd,Burks",View Templates_Delete Unused (Version 2.0.2).dyn,0.0.4,"SteamNodes",258,1599415,1552286790883
McmahonB887,NEDNERB,-21.728370,5.140960,1.0.0,2018.6.4,54.206.0.0,Sydney,Australia,"Estes,Hull,Kidd,Burks",Floor_Batch Create from Room Footprints (Version 2.0.2).dyn,1.6.6,"SteamNodes",220,6680962,1554454055063
McmahonB887,NEDNERB,-21.728370,5.140960,1.0.0,2018.6.4,54.206.0.0,Sydney,Australia,"Estes,Hull,Kidd,Burks",Room Tag_Center on Room Location Point (Version 2.0.2).dyn,1.6.5,"SteamNodes",416,2454591,1549404775467
McmahonB887,NEDNERB,-21.728370,5.140960,1.0.0,2018.6.4,54.206.0.0,Sydney,Australia,"Estes,Hull,Kidd,Burks",Room_Center Room Location Point (Version 2.0.2).dyn,0.8.3,"Clockwork for Dynamo",592,3795895,1550858397866
McmahonB887,NEDNERB,-21.728370,5.140960,1.0.0,2018.6.4,54.206.0.0,Sydney,Australia,"Estes,Hull,Kidd,Burks",Level_Change Abbreviations (Version 2.0.2).dyn,0.3.5,"MESH TOOLKIT",998,1274168,1552257034211
McmahonB887,NEDNERB,-21.728370,5.140960,1.0.0,2018.6.4,54.206.0.0,Sydney,Australia,"Estes,Hull,Kidd,Burks",View_Delete All Not on Sheet (Version 2.0.2).dyn,1.8.4,"SteamNodes,DYNAMO UNFOLD",248,2888791,1551538072408
McmahonB887,NEDNERB,-21.728370,5.140960,1.0.0,2018.6.4,54.206.0.0,Sydney,Australia,"Estes,Hull,Kidd,Burks",Elevation_Change Elevation Crop Line Weight (Version 2.0.2).dyn,0.9.1,"Lunchbox for Dynamo",400,1094626,1550604059793
McmahonB887,NEDNERB,-21.728370,5.140960,1.0.0,2018.6.4,54.206.0.0,Sydney,Australia,"Estes,Hull,Kidd,Burks",Room_Delete all unplaced _ unbounded (Version 2.0.2).dyn,1.3.7,"Lunchbox for Dynamo,MESH TOOLKIT",738,4214212,1553350074898
McmahonB887,NEDNERB,-21.728370,5.140960,1.0.0,2018.6.4,54.206.0.0,Sydney,Australia,"Estes,Hull,Kidd,Burks",Project Parameters_Delete by Name (Version 2.0.2).dyn,1.0.6,"Lunchbox for Dynamo",148,2943532,1552382072989
McmahonB887,NEDNERB,-21.728370,5.140960,1.0.0,2018.6.4,54.206.0.0,Sydney,Australia,"Estes,Hull,Kidd,Burks",Element_Creator _ Last Editor (Version 2.0.2).dyn,1.8.7,"DYNAMO UNFOLD,Bumblebee",767,3501160,1549280563040
McmahonB887,NEDNERB,-21.728370,5.140960,1.0.0,2018.6.4,54.206.0.0,Sydney,Australia,"Estes,Hull,Kidd,Burks",Floor_Batch Create from Room Footprints (Version 2.0.2).dyn,1.6.6,"SteamNodes",728,2519050,1550849550786
McmahonB887,NEDNERB,-21.728370,5.140960,1.0.0,2018.6.4,54.206.0.0,Sydney,Australia,"Estes,Hull,Kidd,Burks",View Filters_Delete Unused (Version 2.0.2).dyn,0.7.1,"Lunchbox for Dynamo,ARCHI-LAB",806,4404841,1550811272881
McmahonB887,NEDNERB,-21.728370,5.140960,1.0.0,2018.6.4,54.206.0.0,Sydney,Australia,"Estes,Hull,Kidd,Burks",View Filter_Add to View (Version 2.0.2).dyn,0.9.6,"SteamNodes,DYNASTRATOR",733,5596088,1549986254288
McmahonB887,NEDNERB,-21.728370,5.140960,1.0.0,2018.6.4,54.206.0.0,Sydney,Australia,"Estes,Hull,Kidd,Burks",View Filters_Delete Unused (Version 2.0.2).dyn,0.7.1,"Lunchbox for Dynamo,ARCHI-LAB",967,2635354,1552475636153
McmahonB887,NEDNERB,-21.728370,5.140960,1.0.0,2018.6.4,54.206.0.0,Sydney,Australia,"Estes,Hull,Kidd,Burks",Revision_Add to Sheet (Version 2.0.2).dyn,0.5.4,"SteamNodes",801,930560,1549711734231
BennettC883,EKRALC,-66.547730,35.934370,1.0.1,2017.5.7,184.72.64.0,Baltimore,United States,"Wilkerson,Olsen,Valenzuela",Ceiling_Find Room Name (Version 2.0.2).dyn,1.2.9,"SteamNodes",754,4846765,1549378236958
BennettC883,EKRALC,-66.547730,35.934370,1.0.1,2017.5.7,184.72.64.0,Baltimore,United States,"Wilkerson,Olsen,Valenzuela",Parameter_List All (If COBie Parameters are ticked) (Version 2.0.2).dyn,0.8.6,"Rhythm,MESH TOOLKIT",718,2219691,1550738586769
BennettC883,EKRALC,-66.547730,35.934370,1.0.1,2017.5.7,184.72.64.0,Baltimore,United States,"Wilkerson,Olsen,Valenzuela",Legend_Add to Multiple Sheets (Version 2.0.2).dyn,0.1.8,"Clockwork for Dynamo",922,5330227,1549710311769
BennettC883,EKRALC,-66.547730,35.934370,1.0.1,2017.5.7,184.72.64.0,Baltimore,United States,"Wilkerson,Olsen,Valenzuela",Sheet_All Sheets Names to Uppercase (Version 2.0.2).dyn,0.6.5,"SteamNodes,DYNAMO UNFOLD",480,5917287,1554022502862
BennettC883,EKRALC,-66.547730,35.934370,1.0.1,2017.5.7,184.72.64.0,Baltimore,United States,"Wilkerson,Olsen,Valenzuela",Parameter_Simple Mapping (Category Restricted) (Version 2.0.2).dyn,0.4.2,"BIMORPH NODES,FIREFLY FOR DYNAMO",643,2520999,1551446205864
BennettC883,EKRALC,-66.547730,35.934370,1.0.1,2017.5.7,184.72.64.0,Baltimore,United States,"Wilkerson,Olsen,Valenzuela",Workset_Batch Create (Version 2.0.2).dyn,0.4.2,"Bumblebee",156,3357637,1550511311734
BennettC883,EKRALC,-66.547730,35.934370,1.0.1,2017.5.7,184.72.64.0,Baltimore,United States,"Wilkerson,Olsen,Valenzuela",Revision_Add to Sheet (Version 2.0.2).dyn,0.5.4,"SteamNodes",923,4673599,1553084619159
BennettC883,EKRALC,-66.547730,35.934370,1.0.1,2017.5.7,184.72.64.0,Baltimore,United States,"Wilkerson,Olsen,Valenzuela",Workset_Batch Create (Version 2.0.2).dyn,0.4.2,"Bumblebee",738,4342752,1551987340735
BennettC883,EKRALC,-66.547730,35.934370,1.0.1,2017.5.7,184.72.64.0,Baltimore,United States,"Wilkerson,Olsen,Valenzuela",Element_Creator _ Last Editor (Version 2.0.2).dyn,1.8.7,"DYNAMO UNFOLD,Bumblebee",329,3477474,1549481059817
BennettC883,EKRALC,-66.547730,35.934370,1.0.1,2017.5.7,184.72.64.0,Baltimore,United States,"Wilkerson,Olsen,Valenzuela",Parameter_List All (If COBie Parameters are ticked) (Version 2.0.2).dyn,0.8.6,"Rhythm,MESH TOOLKIT",253,7119214,1553153792234
BennettC883,EKRALC,-66.547730,35.934370,1.0.1,2017.5.7,184.72.64.0,Baltimore,United States,"Wilkerson,Olsen,Valenzuela",Elevation_Change Elevation Crop Line Weight (Version 2.0.2).dyn,0.9.1,"Lunchbox for Dynamo",652,3459855,1552646652299
BennettC883,EKRALC,-66.547730,35.934370,1.0.1,2017.5.7,184.72.64.0,Baltimore,United States,"Wilkerson,Olsen,Valenzuela",AutoCAD_Cleanup Unwanted Content (Version 2.0.2).dyn,1.6.8,"DYNASTRATOR,FIREFLY FOR DYNAMO",277,2844214,1554068139280
BennettC883,EKRALC,-66.547730,35.934370,1.0.1,2017.5.7,184.72.64.0,Baltimore,United States,"Wilkerson,Olsen,Valenzuela",Project Parameters_Delete by Name (Version 2.0.2).dyn,1.0.6,"Lunchbox for Dynamo",416,1136260,1552061394881
BennettC883,EKRALC,-66.547730,35.934370,1.0.1,2017.5.7,184.72.64.0,Baltimore,United States,"Wilkerson,Olsen,Valenzuela",Room Tag_All Room Names to Uppercase (Version 2.0.2).dyn,0.6.1,"SteamNodes,MESH TOOLKIT",439,5947673,1551489646265
BennettC883,EKRALC,-66.547730,35.934370,1.0.1,2017.5.7,184.72.64.0,Baltimore,United States,"Wilkerson,Olsen,Valenzuela",Parameter_List All (If COBie Parameters are ticked) (Version 2.0.2).dyn,0.8.6,"Rhythm,MESH TOOLKIT",175,6855611,1550578967873
BennettC883,EKRALC,-66.547730,35.934370,1.0.1,2017.5.7,184.72.64.0,Baltimore,United States,"Wilkerson,Olsen,Valenzuela",Sheet_All Sheets Names to Uppercase (Version 2.0.2).dyn,0.6.5,"SteamNodes,DYNAMO UNFOLD",673,1922762,1552764294955
BennettC883,EKRALC,-66.547730,35.934370,1.0.1,2017.5.7,184.72.64.0,Baltimore,United States,"Wilkerson,Olsen,Valenzuela",View_Delete All Not on Sheet (Version 2.0.2).dyn,1.8.4,"SteamNodes,DYNAMO UNFOLD",550,2124320,1551694511383
BennettC883,EKRALC,-66.547730,35.934370,1.0.1,2017.5.7,184.72.64.0,Baltimore,United States,"Wilkerson,Olsen,Valenzuela",View Filter_Add to View (Version 2.0.2).dyn,0.9.6,"SteamNodes,DYNASTRATOR",103,2768977,1550694280620
BennettC883,EKRALC,-66.547730,35.934370,1.0.1,2017.5.7,184.72.64.0,Baltimore,United States,"Wilkerson,Olsen,Valenzuela",Level_Change Abbreviations (Version 2.0.2).dyn,0.3.5,"MESH TOOLKIT",600,4533102,1553490308013
BennettC883,EKRALC,-66.547730,35.934370,1.0.1,2017.5.7,184.72.64.0,Baltimore,United States,"Wilkerson,Olsen,Valenzuela",Project Parameters_Delete by Name (Version 2.0.2).dyn,1.0.6,"Lunchbox for Dynamo",878,2368926,1551879038108
BennettC883,EKRALC,-66.547730,35.934370,1.0.1,2017.5.7,184.72.64.0,Baltimore,United States,"Wilkerson,Olsen,Valenzuela",Rooms_Renumber by Level _ Model Line (Version 2.0.2).dyn,0.4.3,"MESH TOOLKIT,Bumblebee",921,2811187,1551892937503
BennettC883,EKRALC,-66.547730,35.934370,1.0.1,2017.5.7,184.72.64.0,Baltimore,United States,"Wilkerson,Olsen,Valenzuela",Workset_Batch Create (Version 2.0.2).dyn,0.4.2,"Bumblebee",164,2029632,1553626765579
BennettC883,EKRALC,-66.547730,35.934370,1.0.1,2017.5.7,184.72.64.0,Baltimore,United States,"Wilkerson,Olsen,Valenzuela",AutoCAD_Cleanup Unwanted Content (Version 2.0.2).dyn,1.6.8,"DYNASTRATOR,FIREFLY FOR DYNAMO",670,3350881,1551604819675
BennettC883,EKRALC,-66.547730,35.934370,1.0.1,2017.5.7,184.72.64.0,Baltimore,United States,"Wilkerson,Olsen,Valenzuela",Project Parameters_Delete by Name (Version 2.0.2).dyn,1.0.6,"Lunchbox for Dynamo",972,4560023,1551106471678
BennettC883,EKRALC,-66.547730,35.934370,1.0.1,2017.5.7,184.72.64.0,Baltimore,United States,"Wilkerson,Olsen,Valenzuela",AutoCAD_Cleanup Unwanted Content (Version 2.0.2).dyn,1.6.8,"DYNASTRATOR,FIREFLY FOR DYNAMO",956,3665163,1550923566260
BennettC883,EKRALC,-66.547730,35.934370,1.0.1,2017.5.7,184.72.64.0,Baltimore,United States,"Wilkerson,Olsen,Valenzuela",Room Tag_Center on Room Location Point (Version 2.0.2).dyn,1.6.5,"SteamNodes",403,4246068,1549326789033
VelasquezA488,DNAMRA,20.257190,-50.024320,2.0.1,2017.8.9,54.229.0.0,Dublin,Ireland,"Curry,Douglas,Rios",View Filter_Add to View (Version 2.0.2).dyn,0.9.6,"SteamNodes,DYNASTRATOR",891,4861290,1549346826524
VelasquezA488,DNAMRA,20.257190,-50.024320,2.0.1,2017.8.9,54.229.0.0,Dublin,Ireland,"Curry,Douglas,Rios",Elevation_Change Elevation Crop Line Weight (Version 2.0.2).dyn,0.9.1,"Lunchbox for Dynamo",122,3327392,1551609751478
VelasquezA488,DNAMRA,20.257190,-50.024320,2.0.1,2017.8.9,54.229.0.0,Dublin,Ireland,"Curry,Douglas,Rios",Workset_Batch Create (Version 2.0.2).dyn,0.4.2,"Bumblebee",678,3117021,1551754934009
VelasquezA488,DNAMRA,20.257190,-50.024320,2.0.1,2017.8.9,54.229.0.0,Dublin,Ireland,"Curry,Douglas,Rios",Workset_Create from Excel (Version 2.0.2).dyn,0.0.3,"ARCHI-LAB",455,931340,1553876656859
VelasquezA488,DNAMRA,20.257190,-50.024320,2.0.1,2017.8.9,54.229.0.0,Dublin,Ireland,"Curry,Douglas,Rios",View Filter_Add to View (Version 2.0.2).dyn,0.9.6,"SteamNodes,DYNASTRATOR",200,3986574,1551673675854
VelasquezA488,DNAMRA,20.257190,-50.024320,2.0.1,2017.8.9,54.229.0.0,Dublin,Ireland,"Curry,Douglas,Rios",View_Delete All Not on Sheet (Version 2.0.2).dyn,1.8.4,"SteamNodes,DYNAMO UNFOLD",429,3621309,1550710212324
VelasquezA488,DNAMRA,20.257190,-50.024320,2.0.1,2017.8.9,54.229.0.0,Dublin,Ireland,"Curry,Douglas,Rios",View Filter_Create (Version 2.0.2).dyn,1.5.3,"BIMORPH NODES,Lunchbox for Dynamo",999,6989378,1549527555417
VelasquezA488,DNAMRA,20.257190,-50.024320,2.0.1,2017.8.9,54.229.0.0,Dublin,Ireland,"Curry,Douglas,Rios",Room Tag_Center on Room Location Point (Version 2.0.2).dyn,1.6.5,"SteamNodes",193,1994872,1550810537789
VelasquezA488,DNAMRA,20.257190,-50.024320,2.0.1,2017.8.9,54.229.0.0,Dublin,Ireland,"Curry,Douglas,Rios",Room Tag_All Room Names to Uppercase (Version 2.0.2).dyn,0.6.1,"SteamNodes,MESH TOOLKIT",931,1367017,1553162438878
VelasquezA488,DNAMRA,20.257190,-50.024320,2.0.1,2017.8.9,54.229.0.0,Dublin,Ireland,"Curry,Douglas,Rios",View Filters_Delete Unused (Version 2.0.2).dyn,0.7.1,"Lunchbox for Dynamo,ARCHI-LAB",248,1250360,1550497711302
VelasquezA488,DNAMRA,20.257190,-50.024320,2.0.1,2017.8.9,54.229.0.0,Dublin,Ireland,"Curry,Douglas,Rios",Workset_Categories to Workset (Version 2.0.2).dyn,0.6.4,"MESH TOOLKIT",685,1821886,1553369392319
VelasquezA488,DNAMRA,20.257190,-50.024320,2.0.1,2017.8.9,54.229.0.0,Dublin,Ireland,"Curry,Douglas,Rios",Workset_Rename OOTB to LHA Standard (Version 2.0.2).dyn,0.3.0,"FIREFLY FOR DYNAMO,Lunchbox for Dynamo",531,2198550,1550705780846
VelasquezA488,DNAMRA,20.257190,-50.024320,2.0.1,2017.8.9,54.229.0.0,Dublin,Ireland,"Curry,Douglas,Rios",Workset_Rename OOTB to LHA Standard (Version 2.0.2).dyn,0.3.0,"FIREFLY FOR DYNAMO,Lunchbox for Dynamo",867,6890031,1553734680584
VelasquezA488,DNAMRA,20.257190,-50.024320,2.0.1,2017.8.9,54.229.0.0,Dublin,Ireland,"Curry,Douglas,Rios",Ceiling_Find Room Name (Version 2.0.2).dyn,1.2.9,"SteamNodes",556,3862225,1549372481797
VelasquezA488,DNAMRA,20.257190,-50.024320,2.0.1,2017.8.9,54.229.0.0,Dublin,Ireland,"Curry,Douglas,Rios",Room Tag_All Room Names to Uppercase (Version 2.0.2).dyn,0.6.1,"SteamNodes,MESH TOOLKIT",412,3470066,1553659142778
VelasquezA488,DNAMRA,20.257190,-50.024320,2.0.1,2017.8.9,54.229.0.0,Dublin,Ireland,"Curry,Douglas,Rios",View Filters_Delete Unused (Version 2.0.2).dyn,0.7.1,"Lunchbox for Dynamo,ARCHI-LAB",524,1830384,1551073642841
VelasquezA488,DNAMRA,20.257190,-50.024320,2.0.1,2017.8.9,54.229.0.0,Dublin,Ireland,"Curry,Douglas,Rios",Workset_Batch Create (Version 2.0.2).dyn,0.4.2,"Bumblebee",594,6245592,1551407937163
VelasquezA488,DNAMRA,20.257190,-50.024320,2.0.1,2017.8.9,54.229.0.0,Dublin,Ireland,"Curry,Douglas,Rios",View_Delete All Not on Sheet (Version 2.0.2).dyn,1.8.4,"SteamNodes,DYNAMO UNFOLD",922,5365782,1553205224311
VelasquezA488,DNAMRA,20.257190,-50.024320,2.0.1,2017.8.9,54.229.0.0,Dublin,Ireland,"Curry,Douglas,Rios",Workset_Categories to Workset (Version 2.0.2).dyn,0.6.4,"MESH TOOLKIT",994,4742365,1549589149149
VelasquezA488,DNAMRA,20.257190,-50.024320,2.0.1,2017.8.9,54.229.0.0,Dublin,Ireland,"Curry,Douglas,Rios",Floor_Batch Create from Room Footprints (Version 2.0.2).dyn,1.6.6,"SteamNodes",206,4200964,1552611919313
VelasquezA488,DNAMRA,20.257190,-50.024320,2.0.1,2017.8.9,54.229.0.0,Dublin,Ireland,"Curry,Douglas,Rios",Room Tag_Center on Room Location Point (Version 2.0.2).dyn,1.6.5,"SteamNodes",720,6090622,1551439651925
VelasquezA488,DNAMRA,20.257190,-50.024320,2.0.1,2017.8.9,54.229.0.0,Dublin,Ireland,"Curry,Douglas,Rios",Workset_Batch Create 3D Views for each Workset (Version 2.0.2).dyn,1.6.4,"BIMORPH NODES,DYNAMO UNFOLD",282,5118097,1553413465318
VelasquezA488,DNAMRA,20.257190,-50.024320,2.0.1,2017.8.9,54.229.0.0,Dublin,Ireland,"Curry,Douglas,Rios",Room_Center Room Location Point (Version 2.0.2).dyn,0.8.3,"Clockwork for Dynamo",638,3699164,1550350958416
VelasquezA488,DNAMRA,20.257190,-50.024320,2.0.1,2017.8.9,54.229.0.0,Dublin,Ireland,"Curry,Douglas,Rios",Room_Delete all unplaced _ unbounded (Version 2.0.2).dyn,1.3.7,"Lunchbox for Dynamo,MESH TOOLKIT",999,4074602,1553991433374
VelasquezA488,DNAMRA,20.257190,-50.024320,2.0.1,2017.8.9,54.229.0.0,Dublin,Ireland,"Curry,Douglas,Rios",Parameter_List All (If COBie Parameters are ticked) (Version 2.0.2).dyn,0.8.6,"Rhythm,MESH TOOLKIT",334,1022652,1551645626702
VelasquezA488,DNAMRA,20.257190,-50.024320,2.0.1,2017.8.9,54.229.0.0,Dublin,Ireland,"Curry,Douglas,Rios",Workset_Batch Create (Version 2.0.2).dyn,0.4.2,"Bumblebee",193,4241540,1550502289364
